ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
356	1	4	4	0.000000	310.000000	50.000000	0.000000	0.000000	0	0	0
357	2	2	1	0.000000	21.000000	20.000000	0.000000	0.000000	0	0	0
358	1	2	1	0.000000	20.000000	19.000000	0.000000	0.000000	0	0	0
359	1	2	1	0.000000	19.000000	18.000000	0.000000	0.000000	0	0	0
360	12	1	2	0.000000	18.500000	17.000000	0.000000	0.000000	0	0	0
361	9	2	1	0.000000	15.333333	15.222222	0.000000	0.000000	0	0	0
362	8	1	1	0.000000	14.875000	14.875000	0.000000	0.000000	0	0	0
363	1	1	2	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
364	6	1	1	0.000000	14.500000	14.000000	0.000000	0.000000	0	0	0
365	1026	2	2	0.000000	14.674464	13.038012	0.000000	0.000000	0	0	0
366	4	1	1	0.000000	10.750000	10.750000	0.000000	0.000000	0	0	0
367	2	1	1	0.000000	14.000000	13.000000	0.000000	0.000000	0	0	0
368	12	2	2	0.000000	15.500000	14.500000	0.000000	0.000000	0	0	0
369	21	1	1	0.000000	15.809524	9.523810	0.000000	0.000000	0	0	0
370	166	2	2	0.000000	12.722892	10.933735	0.000000	0.000000	0	0	0
371	98	2	2	0.000000	27.724490	22.602041	0.000000	0.000000	0	0	0
372	1	2	1	0.000000	30.000000	27.000000	0.000000	0.000000	0	0	0
373	20	1	1	0.000000	13.250000	12.100000	0.000000	0.000000	0	0	0
374	16	1	1	0.000000	20.562500	17.312500	0.000000	0.000000	0	0	0
375	4	1	2	0.000000	91.750000	27.250000	0.000000	0.000000	0	0	0
376	1	1	1	0.000000	172.000000	14.000000	0.000000	0.000000	0	0	0
377	3	2	2	0.000000	191.333333	91.333333	0.000000	0.000000	0	0	0
378	2	2	2	0.000000	204.000000	149.500000	0.000000	0.000000	0	0	0
379	1	1	2	0.000000	221.000000	179.000000	0.000000	0.000000	0	0	0
380	5	1	1	0.000000	20.600000	20.000000	0.000000	0.000000	0	0	0
381	3	1	2	0.000000	21.666667	20.666667	0.000000	0.000000	0	0	0
382	6	1	2	0.000000	23.833333	22.833333	0.000000	0.000000	0	0	0
383	7	1	2	0.000000	26.428571	24.000000	0.000000	0.000000	0	0	0
384	3	1	3	0.000000	91.666667	86.000000	0.000000	0.000000	0	0	0
385	4	1	2	0.000000	91.000000	83.250000	0.000000	0.000000	0	0	0
386	70	2	2	0.000000	12.900000	11.828571	0.000000	0.000000	0	0	0
387	20	1	1	0.000000	13.100000	12.550000	0.000000	0.000000	0	0	0
388	1	2	2	0.000000	23.000000	21.000000	0.000000	0.000000	0	0	0
389	20	1	2	0.000000	13.800000	13.150000	0.000000	0.000000	0	0	0
390	3	2	1	0.000000	10.000000	7.000000	0.000000	0.000000	0	0	0
391	10	1	1	0.000000	8.900000	4.600000	0.000000	0.000000	0	0	0
392	22	1	1	0.000000	9.000000	7.454545	0.000000	0.000000	0	0	0
393	21	1	1	0.000000	24.000000	22.000000	0.000000	0.000000	0	0	0
394	351	2	2	0.000000	13.965812	12.091168	0.000000	0.000000	0	0	0
395	11	2	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
396	7	2	1	0.000000	10.142857	10.142857	0.000000	0.000000	0	0	0
397	2	2	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
398	12	1	1	0.000000	11.000000	10.750000	0.000000	0.000000	0	0	0
399	7	1	2	0.000000	14.714286	13.571429	0.000000	0.000000	0	0	0
400	2	1	2	0.000000	16.000000	14.000000	0.000000	0.000000	0	0	0
401	327	2	2	0.000000	15.935780	14.134557	0.000000	0.000000	0	0	0
402	5	3	1	0.000000	25.400000	25.400000	0.000000	0.000000	0	0	0
403	16	1	1	0.000000	24.500000	24.500000	0.000000	0.000000	0	0	0
404	5	1	2	0.000000	21.600000	20.600000	0.000000	0.000000	0	0	0
405	21	1	2	0.000000	23.523810	18.857143	0.000000	0.000000	0	0	0
406	5	2	2	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
407	7	1	1	0.000000	19.857143	19.857143	0.000000	0.000000	0	0	0
408	5	3	2	0.000000	30.800000	27.800000	0.000000	0.000000	0	0	0
409	40	2	1	0.000000	19.875000	18.750000	0.000000	0.000000	0	0	0
410	50	2	2	0.000000	12.500000	11.740000	0.000000	0.000000	0	0	0
411	3	1	1	0.000000	12.333333	12.333333	0.000000	0.000000	0	0	0
412	57	2	2	0.000000	17.982456	14.964912	0.000000	0.000000	0	0	0
413	21	1	1	0.000000	17.095238	16.476190	0.000000	0.000000	0	0	0
414	8	1	1	0.000000	9.000000	5.875000	0.000000	0.000000	0	0	0
415	17	1	1	0.000000	12.882353	12.352941	0.000000	0.000000	0	0	0
416	38	2	2	0.000000	18.052632	17.736842	0.000000	0.000000	0	0	0
417	3	2	1	0.000000	19.666667	19.666667	0.000000	0.000000	0	0	0
418	3	2	1	0.000000	21.666667	21.666667	0.000000	0.000000	0	0	0
419	3	2	1	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
420	12	1	1	0.000000	19.666667	19.666667	0.000000	0.000000	0	0	0
421	2	2	2	0.000000	19.500000	19.500000	0.000000	0.000000	0	0	0
422	1	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
423	2	3	2	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
424	2	2	2	0.000000	28.000000	27.000000	0.000000	0.000000	0	0	0
425	973	2	2	0.000000	15.045221	13.469681	0.000000	0.000000	0	0	0
426	70	2	2	0.000000	16.485714	14.214286	0.000000	0.000000	0	0	0
427	4	1	1	0.000000	12.500000	12.500000	0.000000	0.000000	0	0	0
428	1	2	2	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
429	7	1	1	0.000000	11.428571	11.428571	0.000000	0.000000	0	0	0
430	43	1	1	0.000000	12.441860	11.744186	0.000000	0.000000	0	0	0
431	1219	2	1	0.000000	14.904020	13.334701	0.000000	0.000000	0	0	0
432	4	2	1	0.000000	26.750000	26.750000	0.000000	0.000000	0	0	0
433	12	2	1	0.000000	25.583333	25.583333	0.000000	0.000000	0	0	0
434	5	1	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
435	21	1	1	0.000000	9.619048	9.619048	0.000000	0.000000	0	0	0
436	705	2	2	0.000000	14.092199	12.682270	0.000000	0.000000	0	0	0
437	21	1	1	0.000000	11.047619	8.047619	0.000000	0.000000	0	0	0
438	1244	2	2	0.000000	17.312701	15.049035	0.000000	0.000000	0	0	0
439	3	2	1	0.000000	20.000000	18.000000	0.000000	0.000000	0	0	0
440	8	2	1	0.000000	18.625000	17.750000	0.000000	0.000000	0	0	0
441	5	2	2	0.000000	35.000000	33.800000	0.000000	0.000000	0	0	0
442	2	1	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
443	1	1	3	0.000000	170.000000	117.000000	0.000000	0.000000	0	0	0
444	1	2	2	0.000000	173.000000	119.000000	0.000000	0.000000	0	0	0
445	12	2	2	0.000000	18.083333	17.833333	0.000000	0.000000	0	0	0
446	12	2	1	0.000000	13.583333	13.583333	0.000000	0.000000	0	0	0
447	3	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
448	6	1	2	0.000000	13.166667	13.166667	0.000000	0.000000	0	0	0
449	6	1	2	0.000000	12.500000	12.500000	0.000000	0.000000	0	0	0
450	1	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
451	5	1	1	0.000000	10.600000	10.600000	0.000000	0.000000	0	0	0
452	6	2	2	0.000000	10.500000	10.500000	0.000000	0.000000	0	0	0
453	20	1	1	0.000000	8.600000	8.600000	0.000000	0.000000	0	0	0
454	1	1	2	0.000000	28.000000	9.000000	0.000000	0.000000	0	0	0
455	13	2	2	0.000000	30.153846	10.153846	0.000000	0.000000	0	0	0
456	1	2	1	0.000000	152.000000	100.000000	0.000000	0.000000	0	0	0
457	1	1	1	0.000000	153.000000	93.000000	0.000000	0.000000	0	0	0
458	1	2	2	0.000000	155.000000	94.000000	0.000000	0.000000	0	0	0
459	1	2	1	0.000000	155.000000	93.000000	0.000000	0.000000	0	0	0
460	2	2	1	0.000000	133.500000	70.500000	0.000000	0.000000	0	0	0
461	5	2	1	0.000000	90.200000	76.400000	0.000000	0.000000	0	0	0
462	5	1	1	0.000000	66.000000	65.200000	0.000000	0.000000	0	0	0
463	3	2	2	0.000000	28.000000	27.666667	0.000000	0.000000	0	0	0
464	1	1	1	0.000000	27.000000	26.000000	0.000000	0.000000	0	0	0
465	3	2	2	0.000000	17.333333	16.333333	0.000000	0.000000	0	0	0
466	149	2	1	0.000000	14.000000	11.966443	0.000000	0.000000	0	0	0
467	411	2	2	0.000000	16.413625	14.250608	0.000000	0.000000	0	0	0
468	64	1	2	0.000000	15.265625	13.656250	0.000000	0.000000	0	0	0
469	2	2	2	0.000000	36.500000	34.500000	0.000000	0.000000	0	0	0
470	1	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
471	4	1	1	0.000000	14.750000	13.750000	0.000000	0.000000	0	0	0
472	2	1	2	0.000000	16.000000	15.000000	0.000000	0.000000	0	0	0
473	1	2	2	0.000000	73.000000	71.000000	0.000000	0.000000	0	0	0
474	1	3	1	0.000000	72.000000	72.000000	0.000000	0.000000	0	0	0
475	1	3	2	0.000000	109.000000	108.000000	0.000000	0.000000	0	0	0
476	1	1	3	0.000000	60.000000	60.000000	0.000000	0.000000	0	0	0
477	1	2	1	0.000000	35.000000	35.000000	0.000000	0.000000	0	0	0
478	4	2	1	0.000000	35.500000	35.500000	0.000000	0.000000	0	0	0
479	5	2	1	0.000000	35.600000	35.400000	0.000000	0.000000	0	0	0
480	4	1	1	0.000000	36.500000	35.500000	0.000000	0.000000	0	0	0
481	1	2	2	0.000000	39.000000	38.000000	0.000000	0.000000	0	0	0
482	5	1	2	0.000000	38.800000	37.800000	0.000000	0.000000	0	0	0
483	7	2	2	0.000000	42.714286	41.714286	0.000000	0.000000	0	0	0
484	1	2	1	0.000000	43.000000	42.000000	0.000000	0.000000	0	0	0
485	5	2	1	0.000000	58.400000	55.400000	0.000000	0.000000	0	0	0
486	5	2	1	0.000000	56.400000	54.800000	0.000000	0.000000	0	0	0
487	1	1	1	0.000000	52.000000	52.000000	0.000000	0.000000	0	0	0
488	2	2	2	0.000000	52.000000	52.000000	0.000000	0.000000	0	0	0
489	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
490	13	2	2	0.000000	22.692308	21.846154	0.000000	0.000000	0	0	0
491	6	2	1	0.000000	15.000000	14.000000	0.000000	0.000000	0	0	0
492	3	1	1	0.000000	13.333333	12.333333	0.000000	0.000000	0	0	0
493	2	2	2	0.000000	58.000000	53.000000	0.000000	0.000000	0	0	0
494	2	2	1	0.000000	56.000000	51.500000	0.000000	0.000000	0	0	0
495	8	2	1	0.000000	57.250000	53.875000	0.000000	0.000000	0	0	0
496	2	2	2	0.000000	50.500000	50.500000	0.000000	0.000000	0	0	0
497	3	1	1	0.000000	19.666667	18.333333	0.000000	0.000000	0	0	0
498	18	1	1	0.000000	18.000000	16.166667	0.000000	0.000000	0	0	0
499	2	1	2	0.000000	20.000000	17.000000	0.000000	0.000000	0	0	0
500	1	1	2	0.000000	21.000000	17.000000	0.000000	0.000000	0	0	0
501	9	2	2	0.000000	21.777778	18.222222	0.000000	0.000000	0	0	0
502	14	2	1	0.000000	19.714286	18.000000	0.000000	0.000000	0	0	0
503	21	1	1	0.000000	1.476190	1.476190	0.000000	0.000000	0	0	0
504	20	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
505	7	1	1	0.000000	20.285714	18.285714	0.000000	0.000000	0	0	0
506	4	2	2	0.000000	40.250000	39.000000	0.000000	0.000000	0	0	0
507	4	2	1	0.000000	20.500000	19.500000	0.000000	0.000000	0	0	0
508	5	1	1	0.000000	19.200000	18.600000	0.000000	0.000000	0	0	0
509	3	1	2	0.000000	29.333333	29.333333	0.000000	0.000000	0	0	0
510	1	2	2	0.000000	55.000000	40.000000	0.000000	0.000000	0	0	0
511	11	1	1	0.000000	18.181818	17.000000	0.000000	0.000000	0	0	0
512	6	1	2	0.000000	18.166667	17.000000	0.000000	0.000000	0	0	0
513	4	1	2	0.000000	19.500000	18.250000	0.000000	0.000000	0	0	0
514	7	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
515	6	1	2	0.000000	17.333333	17.333333	0.000000	0.000000	0	0	0
516	8	1	2	0.000000	21.750000	21.750000	0.000000	0.000000	0	0	0
517	1224	2	1	0.000000	16.719771	14.917484	0.000000	0.000000	0	0	0
518	1	2	1	0.000000	14.000000	13.000000	0.000000	0.000000	0	0	0
519	8	1	1	0.000000	12.875000	12.250000	0.000000	0.000000	0	0	0
520	2	2	2	0.000000	24.500000	23.500000	0.000000	0.000000	0	0	0
521	4	1	1	0.000000	12.750000	12.750000	0.000000	0.000000	0	0	0
522	21	1	1	0.000000	11.952381	8.619048	0.000000	0.000000	0	0	0
523	14	1	1	0.000000	13.000000	9.142857	0.000000	0.000000	0	0	0
524	9	2	2	0.000000	14.000000	8.333333	0.000000	0.000000	0	0	0
525	21	1	1	0.000000	14.809524	10.428571	0.000000	0.000000	0	0	0
526	329	2	2	0.000000	14.437690	12.340426	0.000000	0.000000	0	0	0
527	21	1	1	0.000000	14.619048	5.190476	0.000000	0.000000	0	0	0
528	2	1	1	0.000000	18.000000	16.000000	0.000000	0.000000	0	0	0
529	1	2	2	0.000000	19.000000	17.000000	0.000000	0.000000	0	0	0
530	1749	2	1	0.000000	14.897084	13.297885	0.000000	0.000000	0	0	0
531	6	2	1	0.000000	14.833333	14.833333	0.000000	0.000000	0	0	0
532	3	1	1	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
533	12	1	2	0.000000	13.416667	13.416667	0.000000	0.000000	0	0	0
534	1105	2	1	0.000000	14.799095	13.303167	0.000000	0.000000	0	0	0
535	5	2	1	0.000000	15.600000	13.600000	0.000000	0.000000	0	0	0
536	1	1	1	0.000000	13.000000	11.000000	0.000000	0.000000	0	0	0
537	2	2	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
538	1	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
539	6	2	1	0.000000	14.000000	11.000000	0.000000	0.000000	0	0	0
540	4	1	1	0.000000	11.750000	10.250000	0.000000	0.000000	0	0	0
541	630	2	2	0.000000	15.598413	13.334921	0.000000	0.000000	0	0	0
542	21	1	1	0.000000	12.142857	10.476190	0.000000	0.000000	0	0	0
543	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
544	2	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
545	62	2	1	0.000000	18.483871	13.080645	0.000000	0.000000	0	0	0
546	24	1	2	0.000000	15.500000	14.666667	0.000000	0.000000	0	0	0
547	1	1	1	0.000000	19.000000	18.000000	0.000000	0.000000	0	0	0
548	1	2	1	0.000000	53.000000	31.000000	0.000000	0.000000	0	0	0
549	2	3	1	0.000000	26.000000	1.000000	0.000000	0.000000	0	0	0
550	7	2	1	0.000000	20.714286	20.571429	0.000000	0.000000	0	0	0
551	9	1	1	0.000000	21.777778	21.777778	0.000000	0.000000	0	0	0
552	1	1	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
553	7	1	2	0.000000	22.857143	22.857143	0.000000	0.000000	0	0	0
554	7	1	2	0.000000	21.571429	21.571429	0.000000	0.000000	0	0	0
555	4	1	2	0.000000	27.250000	25.250000	0.000000	0.000000	0	0	0
556	16	2	1	0.000000	14.500000	14.250000	0.000000	0.000000	0	0	0
557	4	2	1	0.000000	17.250000	17.250000	0.000000	0.000000	0	0	0
558	254	2	1	0.000000	16.519685	15.125984	0.000000	0.000000	0	0	0
559	4	1	1	0.000000	16.250000	15.250000	0.000000	0.000000	0	0	0
560	2801	1	2	0.000000	14.804356	13.138165	0.000000	0.000000	0	0	0
561	8	2	2	0.000000	16.500000	15.500000	0.000000	0.000000	0	0	0
562	19	1	1	0.000000	12.105263	9.789474	0.000000	0.000000	0	0	0
563	9	1	1	0.000000	11.666667	11.666667	0.000000	0.000000	0	0	0
564	321	2	2	0.000000	13.003115	11.647975	0.000000	0.000000	0	0	0
565	1358	2	2	0.000000	14.343888	12.952872	0.000000	0.000000	0	0	0
566	21	1	1	0.000000	19.476190	6.190476	0.000000	0.000000	0	0	0
567	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
568	12	1	2	0.000000	1.250000	1.250000	0.000000	0.000000	0	0	0
569	3554	2	2	0.000000	15.432189	13.756612	0.000000	0.000000	0	0	0
570	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
571	18	1	1	0.000000	1.333333	1.333333	0.000000	0.000000	0	0	0
572	1795	2	2	0.000000	17.683008	15.801671	0.000000	0.000000	0	0	0
573	29	1	2	0.000000	21.068966	19.137931	0.000000	0.000000	0	0	0
574	1	2	2	0.000000	21.000000	19.000000	0.000000	0.000000	0	0	0
575	1	3	1	0.000000	50.000000	49.000000	0.000000	0.000000	0	0	0
576	1	3	2	0.000000	76.000000	76.000000	0.000000	0.000000	0	0	0
577	5	1	1	0.000000	38.400000	38.400000	0.000000	0.000000	0	0	0
578	2	1	2	0.000000	38.500000	38.500000	0.000000	0.000000	0	0	0
579	2	2	2	0.000000	39.000000	39.000000	0.000000	0.000000	0	0	0
580	3	1	1	0.000000	38.666667	38.666667	0.000000	0.000000	0	0	0
581	6	2	2	0.000000	37.833333	37.833333	0.000000	0.000000	0	0	0
582	1	1	2	0.000000	38.000000	38.000000	0.000000	0.000000	0	0	0
583	1	2	2	0.000000	38.000000	38.000000	0.000000	0.000000	0	0	0
584	1	1	2	0.000000	38.000000	38.000000	0.000000	0.000000	0	0	0
585	21	1	1	0.000000	15.666667	9.714286	0.000000	0.000000	0	0	0
586	1958	2	2	0.000000	15.445863	13.656282	0.000000	0.000000	0	0	0
587	10	1	1	0.000000	16.800000	13.700000	0.000000	0.000000	0	0	0
588	7	2	2	0.000000	19.857143	8.000000	0.000000	0.000000	0	0	0
589	3	1	1	0.000000	5.333333	5.333333	0.000000	0.000000	0	0	0
590	660	2	2	0.000000	13.862121	12.580303	0.000000	0.000000	0	0	0
591	20	1	1	0.000000	23.100000	22.750000	0.000000	0.000000	0	0	0
592	30	2	1	0.000000	26.800000	25.200000	0.000000	0.000000	0	0	0
593	3	2	1	0.000000	24.333333	21.333333	0.000000	0.000000	0	0	0
594	3	2	1	0.000000	22.666667	20.000000	0.000000	0.000000	0	0	0
595	43	1	1	0.000000	16.651163	16.069767	0.000000	0.000000	0	0	0
596	21	1	1	0.000000	15.428571	12.523810	0.000000	0.000000	0	0	0
597	762	2	2	0.000000	14.950131	12.960630	0.000000	0.000000	0	0	0
598	19	1	1	0.000000	18.578947	18.578947	0.000000	0.000000	0	0	0
599	394	2	2	0.000000	16.203046	13.989848	0.000000	0.000000	0	0	0
600	29	2	1	0.000000	18.724138	15.689655	0.000000	0.000000	0	0	0
601	711	2	2	0.000000	15.800281	13.886076	0.000000	0.000000	0	0	0
602	17	1	1	0.000000	17.000000	5.235294	0.000000	0.000000	0	0	0
603	18	1	1	0.000000	7.555556	6.611111	0.000000	0.000000	0	0	0
604	1115	2	2	0.000000	15.411659	13.765022	0.000000	0.000000	0	0	0
605	1063	2	2	0.000000	15.581373	13.457197	0.000000	0.000000	0	0	0
606	21	1	1	0.000000	14.952381	14.476190	0.000000	0.000000	0	0	0
607	80	2	1	0.000000	12.200000	11.412500	0.000000	0.000000	0	0	0
608	13	1	1	0.000000	15.076923	13.538462	0.000000	0.000000	0	0	0
609	7	1	1	0.000000	15.000000	13.000000	0.000000	0.000000	0	0	0
610	7	1	2	0.000000	15.000000	13.000000	0.000000	0.000000	0	0	0
611	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
612	19	1	2	0.000000	30.736842	29.578947	0.000000	0.000000	0	0	0
613	11	2	2	0.000000	28.636364	27.636364	0.000000	0.000000	0	0	0
614	1	2	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
615	2	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
616	130	2	1	0.000000	13.607692	12.107692	0.000000	0.000000	0	0	0
617	21	1	1	0.000000	10.666667	6.857143	0.000000	0.000000	0	0	0
618	48	2	2	0.000000	14.520833	8.395833	0.000000	0.000000	0	0	0
619	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
620	1	1	2	0.000000	177.000000	42.000000	0.000000	0.000000	0	0	0
621	1	2	1	0.000000	104.000000	41.000000	0.000000	0.000000	0	0	0
622	1	1	2	0.000000	109.000000	48.000000	0.000000	0.000000	0	0	0
623	1	1	2	0.000000	112.000000	48.000000	0.000000	0.000000	0	0	0
624	2	2	3	0.000000	135.000000	52.500000	0.000000	0.000000	0	0	0
625	5	1	2	0.000000	134.200000	55.400000	0.000000	0.000000	0	0	0
626	1	2	2	0.000000	133.000000	52.000000	0.000000	0.000000	0	0	0
627	2	2	1	0.000000	13.500000	13.500000	0.000000	0.000000	0	0	0
628	26	1	1	0.000000	12.307692	12.000000	0.000000	0.000000	0	0	0
629	3	1	1	0.000000	9.000000	4.000000	0.000000	0.000000	0	0	0
630	57	2	2	0.000000	10.473684	8.701754	0.000000	0.000000	0	0	0
631	543	1	2	0.000000	17.550645	15.640884	0.000000	0.000000	0	0	0
632	2	1	2	0.000000	46.500000	42.500000	0.000000	0.000000	0	0	0
633	6	1	2	0.000000	46.166667	42.500000	0.000000	0.000000	0	0	0
634	1	1	2	0.000000	50.000000	12.000000	0.000000	0.000000	0	0	0
635	21	1	1	0.000000	21.238095	11.333333	0.000000	0.000000	0	0	0
636	4	2	1	0.000000	9.750000	9.750000	0.000000	0.000000	0	0	0
637	12	2	1	0.000000	7.916667	7.916667	0.000000	0.000000	0	0	0
638	3	1	1	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
639	4	1	2	0.000000	7.000000	6.250000	0.000000	0.000000	0	0	0
640	12	1	2	0.000000	8.083333	7.083333	0.000000	0.000000	0	0	0
641	79	2	2	0.000000	12.886076	11.113924	0.000000	0.000000	0	0	0
642	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
643	2489	2	2	0.000000	14.513459	12.883889	0.000000	0.000000	0	0	0
644	34	1	1	0.000000	17.705882	12.941176	0.000000	0.000000	0	0	0
645	27	2	1	0.000000	10.370370	9.703704	0.000000	0.000000	0	0	0
646	6	1	1	0.000000	13.000000	12.500000	0.000000	0.000000	0	0	0
647	1	2	1	0.000000	17.000000	16.000000	0.000000	0.000000	0	0	0
648	20	1	1	0.000000	15.350000	15.200000	0.000000	0.000000	0	0	0
649	4	1	1	0.000000	17.500000	16.500000	0.000000	0.000000	0	0	0
650	17	1	2	0.000000	28.882353	15.058824	0.000000	0.000000	0	0	0
651	1	2	1	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
652	6	2	1	0.000000	65.500000	62.333333	0.000000	0.000000	0	0	0
653	3	1	1	0.000000	62.000000	61.333333	0.000000	0.000000	0	0	0
654	21	1	1	0.000000	14.380952	13.619048	0.000000	0.000000	0	0	0
655	9	2	2	0.000000	3.888889	3.888889	0.000000	0.000000	0	0	0
656	1	2	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
657	5	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
658	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
659	15	1	2	0.000000	18.133333	16.866667	0.000000	0.000000	0	0	0
660	2	1	2	0.000000	37.000000	24.000000	0.000000	0.000000	0	0	0
661	2	1	2	0.000000	52.000000	43.000000	0.000000	0.000000	0	0	0
662	25	1	2	0.000000	20.720000	20.480000	0.000000	0.000000	0	0	0
663	12	2	1	0.000000	31.666667	26.666667	0.000000	0.000000	0	0	0
664	3	2	1	0.000000	30.000000	27.666667	0.000000	0.000000	0	0	0
665	10	2	1	0.000000	16.100000	16.100000	0.000000	0.000000	0	0	0
666	6	2	1	0.000000	15.500000	15.500000	0.000000	0.000000	0	0	0
667	2	2	1	0.000000	9.500000	9.500000	0.000000	0.000000	0	0	0
668	5	2	1	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
669	2	1	1	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
670	2	2	2	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
671	4	1	1	0.000000	6.500000	6.500000	0.000000	0.000000	0	0	0
672	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
673	84	1	1	0.000000	17.226190	15.238095	0.000000	0.000000	0	0	0
674	23	2	1	0.000000	17.478261	16.391304	0.000000	0.000000	0	0	0
675	17	1	1	0.000000	13.235294	11.235294	0.000000	0.000000	0	0	0
676	6	1	1	0.000000	21.333333	20.333333	0.000000	0.000000	0	0	0
677	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
678	26	2	2	0.000000	11.461538	7.653846	0.000000	0.000000	0	0	0
679	21	1	1	0.000000	1.047619	1.047619	0.000000	0.000000	0	0	0
680	9	2	1	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
681	1	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
682	3	2	2	0.000000	34.000000	17.000000	0.000000	0.000000	0	0	0
683	17	1	2	0.000000	31.823529	13.235294	0.000000	0.000000	0	0	0
684	70	2	2	0.000000	11.842857	10.728571	0.000000	0.000000	0	0	0
685	28	2	1	0.000000	3.535714	3.535714	0.000000	0.000000	0	0	0
686	21	1	2	0.000000	11.238095	11.238095	0.000000	0.000000	0	0	0
687	131	2	2	0.000000	17.290076	14.389313	0.000000	0.000000	0	0	0
688	39	1	2	0.000000	16.923077	16.307692	0.000000	0.000000	0	0	0
689	18	2	1	0.000000	9.333333	9.333333	0.000000	0.000000	0	0	0
690	4	2	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
691	654	2	2	0.000000	13.804281	12.264526	0.000000	0.000000	0	0	0
692	21	1	1	0.000000	20.809524	19.523810	0.000000	0.000000	0	0	0
693	5	2	2	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
694	2	2	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
695	4	3	1	0.000000	18.500000	18.500000	0.000000	0.000000	0	0	0
696	15	1	1	0.000000	13.066667	13.066667	0.000000	0.000000	0	0	0
697	2	1	2	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
698	4	1	2	0.000000	13.750000	13.750000	0.000000	0.000000	0	0	0
699	6	1	2	0.000000	13.166667	13.166667	0.000000	0.000000	0	0	0
700	730	1	2	0.000000	15.726027	13.868493	0.000000	0.000000	0	0	0
701	892	1	2	0.000000	14.544843	12.614350	0.000000	0.000000	0	0	0
702	10	2	2	0.000000	26.300000	16.400000	0.000000	0.000000	0	0	0
703	6	1	1	0.000000	14.166667	13.500000	0.000000	0.000000	0	0	0
704	6	2	2	0.000000	29.000000	26.333333	0.000000	0.000000	0	0	0
705	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
706	1	1	2	0.000000	107.000000	29.000000	0.000000	0.000000	0	0	0
707	242	2	2	0.000000	16.256198	14.528926	0.000000	0.000000	0	0	0
708	21	1	1	0.000000	9.761905	7.142857	0.000000	0.000000	0	0	0
709	10	1	1	0.000000	23.500000	23.500000	0.000000	0.000000	0	0	0
710	13	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
711	13	1	2	0.000000	11.076923	11.076923	0.000000	0.000000	0	0	0
712	58	1	2	0.000000	15.931034	13.534483	0.000000	0.000000	0	0	0
